YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2016,201600018649,260.67689294,3,2,1,2,3,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1
2016,201600018650,177.47319807,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018655,62.467137942,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600018661,157.67224566,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018662,260.67689294,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018671,177.47319807,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018678,62.467137942,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600018682,177.47319807,3,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600018695,260.67689294,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600018696,36.209745495,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600018697,177.47319807,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018699,157.67224566,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600018702,34.214877308,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600018705,177.47319807,3,2,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018708,260.67689294,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600018709,36.209745495,4,2,1,2,2,5,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018718,177.47319807,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018726,260.67689294,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600018736,177.47319807,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018749,25.486515261,2,2,1,2,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600018834,291.69712199,2,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018835,197.02027472,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018869,456.08245059,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600018870,577.06260139,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018876,157.67224566,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018885,177.47319807,3,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018897,260.67689294,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2016,201600018902,34.214877308,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600018904,177.47319807,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600018905,260.67689294,3,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600018906,260.67689294,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018910,58.656429205,2,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600018920,28.996961107,2,2,2,1,1,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600018979,270.98004698,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600018990,270.98004699,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600018995,173.27219432,3,2,4,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019016,202.67371515,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600019035,270.98004698,3,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600019049,16.129731828,2,2,4,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600019059,270.98004698,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019070,166.84760409,3,2,1,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019075,256.47416156,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600019107,149.15450883,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600019122,62.253686718,2,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600019207,58.656429205,2,1,4,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019253,30.774602196,4,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1
2016,201600019257,151.65186594,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600019270,30.291984496,4,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019341,296.03465646,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019368,203.38986653,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600019370,296.03465646,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019371,33.564791216,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019390,158.77877008,2,2,4,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600019407,296.03465646,3,2,1,1,1,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019408,296.03465647,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019411,65.41988742,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600019424,296.03465645,3,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019425,203.38986653,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600019456,296.03465646,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019478,158.77877008,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019486,203.38986654,3,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019487,296.03465647,3,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600019493,45.190447525,2,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600019496,296.03465647,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019504,158.77877007,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600019540,291.69712199,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600019581,166.84760409,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600019594,256.47416156,2,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019717,234.95708197,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019736,158.32369924,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600019775,197.02027472,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019783,28.655740708,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600019834,58.656429205,2,2,1,2,2,5,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600019871,234.95708196,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019879,158.32369924,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600019885,234.95708196,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600019895,59.406343078,2,2,3,2,2,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600019897,234.95708196,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019899,158.32369924,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600019906,158.32369924,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019913,158.32369924,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019919,154.65979741,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600019920,234.95708196,3,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019925,59.406343078,2,2,1,1,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019928,158.32369924,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019939,234.95708196,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019944,158.32369924,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019949,234.95708196,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600019953,158.32369924,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600019954,59.406343078,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600019962,158.32369924,3,2,1,2,3,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020000,69.995898702,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020004,234.95708196,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020009,158.32369924,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020010,234.95708196,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020013,69.995898702,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020014,158.32369924,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2016,201600020021,234.95708196,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020023,158.32369924,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020026,135.01023111,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020030,135.01023111,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020034,186.08471526,3,2,1,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020035,186.08471526,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020036,234.95708196,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020038,186.08471526,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020039,234.95708196,3,2,3,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020040,186.08471526,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020041,234.95708196,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020043,211.3663958,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020046,257.53602638,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020197,257.53602639,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020200,170.34347202,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600020201,185.61167543,2,2,1,2,3,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020206,170.34347202,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020207,257.53602639,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020216,65.929142749,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020217,257.53602639,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020218,58.58831046,2,2,1,2,3,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1
2016,201600020261,225.80416752,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600020280,367.19319664,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020283,42.024510971,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600020291,177.76873564,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020302,32.817258319,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600020303,254.89815135,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020314,141.14367599,2,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020323,52.3217069,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020335,256.47416156,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600020355,166.84760409,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600020361,141.14367599,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600020376,256.47416156,3,2,1,2,3,5,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020456,281.52560008,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020464,31.858619739,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600020476,31.858619739,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600020484,281.52560008,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020556,51.955319513,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600020557,451.82905732,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600020615,318.73419493,3,2,3,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600020621,50.938243515,2,2,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600020623,295.71153456,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020625,451.82905732,3,1,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020642,332.25074482,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020679,127.88730415,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020699,451.82905732,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020717,295.71153456,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020724,318.73419493,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020753,47.397618064,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600020757,451.82905732,3,2,4,2,3,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600020780,51.955319513,2,1,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020782,332.25074482,2,1,1,2,3,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020785,451.82905732,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600020799,51.955319513,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1
2016,201600020807,451.82905732,3,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600020823,332.25074482,3,1,1,2,2,4,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600020827,51.955319513,2,1,1,2,2,4,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600021138,157.24939976,3,2,1,1,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021194,260.67689294,3,1,1,2,2,6,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600021195,62.467137942,2,1,1,2,2,5,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600021201,36.209745495,4,2,1,1,1,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600021203,36.209745495,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600021204,157.24939976,3,1,1,2,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021205,260.67689294,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021220,177.47319807,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021230,177.47319807,3,2,1,1,1,4,1,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2016,201600021234,157.67224566,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021240,177.47319807,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021242,34.214877308,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2
2016,201600021246,260.67689294,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600021250,35.998436192,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600021256,177.47319807,3,2,1,1,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021257,62.467137942,2,2,1,2,3,2,2,1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600021263,157.24939976,3,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021264,157.67224566,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021267,62.467137942,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021271,177.47319807,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021272,260.67689294,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021285,260.67689294,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021291,177.47319807,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021292,37.271108179,2,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021294,157.67224566,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021303,260.67689294,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021308,177.47319807,3,2,1,2,2,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021328,577.06260139,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021330,167.83530671,2,2,1,1,1,2,1,2,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600021338,33.564791216,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021340,348.32450652,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021360,33.564791216,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021441,35.343556455,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1
2016,201600021449,270.98004699,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600021451,149.15450883,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021452,270.98004698,3,1,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600021465,270.98004698,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021490,270.98004698,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021504,202.67371515,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600021509,173.27219432,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021527,270.98004698,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021579,33.564791216,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021580,348.32450652,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021582,33.564791216,2,1,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021590,456.08245059,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021601,577.06260139,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021608,364.43637679,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021611,577.06260139,3,1,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600021672,36.209745495,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021675,157.67224566,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021678,36.209745495,2,2,1,2,2,5,2,2,3,2,2,2,1,2,2,2,1,1,1,1,2,1,1
2016,201600021679,177.47319807,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021680,157.24939976,3,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021682,260.67689294,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021684,157.24939976,3,1,1,2,2,5,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600021693,62.467137942,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021697,157.67224566,2,1,4,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2016,201600021702,157.24939976,3,2,1,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021704,260.67689294,3,1,3,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600021705,36.209745495,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021711,36.209745495,2,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021721,177.47319807,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021724,260.67689294,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021730,177.47319807,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021733,157.67224566,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021739,177.47319807,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021742,177.47319807,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600021747,260.67689294,3,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021758,62.467137942,2,2,1,1,1,4,2,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021760,260.67689294,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600021763,157.67224566,2,2,1,1,1,4,1,1,3,2,2,2,1,2,2,2,2,2,1,1,2,1,1
2016,201600021764,177.47319807,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600021770,177.47319807,3,2,1,2,3,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021782,260.67689294,3,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021786,157.67224566,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600021787,177.47319807,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
